Case_Type,Cases,Difference,Date,Combined_Key,Country_Region,Province_State,Admin2,iso2,iso3,FIPS,Lat,Long,Population_Count,People_Total_Tested_Count,People_Hospitalized_Cumulative_Count,Data_Source,Prep_Flow_Runtime
Deaths,0,0,4/1/2020,Yemen,Yemen,N/A,,YE,YEM,,15.552727,48.516388,29825968,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,3/20/2020,Cameroon,Cameroon,N/A,,CM,CMR,,3.848,11.5021,26545864,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,3,0,2/22/2020,India,India,N/A,,IN,IND,,20.593684,78.96288,1380004385,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,2/22/2020,Argentina,Argentina,N/A,,AR,ARG,,-38.4161,-63.6167,45195777,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,1/23/2020,Taiwan*,Taiwan*,N/A,,TW,TWN,,23.7,121,23816775,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/5/2020,"Zhejiang, China",China,Zhejiang,,CN,CHN,,29.1832,120.0934,57370000,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,1/28/2020,"Saint Barthelemy, France",France,Saint Barthelemy,,BL,BLM,,17.9,-62.8333,9885,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,722,0,3/21/2020,Cruise Ship,Cruise Ship,N/A,,,,,,,,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/11/2020,"Reunion, France",France,Reunion,,RE,REU,,-21.1151,55.5364,895308,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,114,5,3/26/2020,Brunei,Brunei,N/A,,BN,BRN,,4.5353,114.7277,437483,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/15/2020,Tunisia,Tunisia,N/A,,TN,TUN,,33.886917,9.537499,11818618,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/19/2020,Pakistan,Pakistan,N/A,,PK,PAK,,30.3753,69.3451,220892331,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,3/3/2020,Maldives,Maldives,N/A,,MV,MDV,,3.2028,73.2207,540542,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,2/26/2020,"Falkland Islands (Malvinas), United Kingdom",United Kingdom,Falkland Islands (Malvinas),,FK,FLK,,-51.7963,-59.5236,3483,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,4869,92,4/16/2020,Iran,Iran,N/A,,IR,IRN,,32.427908,53.688046,83992953,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,5,1,3/17/2020,Cuba,Cuba,N/A,,CU,CUB,,21.521757,-77.781167,11326616,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/18/2020,"Turks and Caicos Islands, United Kingdom",United Kingdom,Turks and Caicos Islands,,TC,TCA,,21.694,-71.7979,38718,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,3/7/2020,Sierra Leone,Sierra Leone,N/A,,SL,SLE,,8.460555,-11.779889,7976985,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,2,0,4/6/2020,Uzbekistan,Uzbekistan,N/A,,UZ,UZB,,41.377491,64.585262,33469199,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,3/30/2020,Djibouti,Djibouti,N/A,,DJ,DJI,,11.8251,42.5903,988002,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,1,0,3/22/2020,"Tibet, China",China,Tibet,,CN,CHN,,31.6927,88.0924,3440000,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,1/27/2020,North Macedonia,North Macedonia,N/A,,MK,MKD,,41.6086,21.7453,2083380,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,3,0,4/13/2020,Zimbabwe,Zimbabwe,N/A,,ZW,ZWE,,-19.015438,29.154857,14862927,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,2/10/2020,"Nova Scotia, Canada",Canada,Nova Scotia,,CA,CAN,,44.682,-63.7443,977457,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,3/16/2020,Chad,Chad,N/A,,TD,TCD,,15.4542,18.7322,16425859,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,54,19,4/20/2020,Benin,Benin,N/A,,BJ,BEN,,9.3077,2.3158,12123198,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,4/3/2020,Namibia,Namibia,N/A,,NA,NAM,,-22.9576,18.4904,2540916,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,3/5/2020,Barbados,Barbados,N/A,,BB,BRB,,13.1939,-59.5432,287371,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,192,94,3/19/2020,Turkey,Turkey,N/A,,TR,TUR,,38.9637,35.2433,84339067,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/16/2020,Switzerland,Switzerland,N/A,,CH,CHE,,46.8182,8.2275,8654618,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,40,4,3/29/2020,Egypt,Egypt,N/A,,EG,EGY,,26.820553,30.802498,102334403,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,138,0,4/3/2020,"Gansu, China",China,Gansu,,CN,CHN,,37.8099,101.0583,26370000,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/12/2020,Taiwan*,Taiwan*,N/A,,TW,TWN,,23.7,121,23816775,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,54,13,3/20/2020,Switzerland,Switzerland,N/A,,CH,CHE,,46.8182,8.2275,8654618,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,1,1,3/16/2020,Tanzania,Tanzania,N/A,,TZ,TZA,,-6.369028,34.888822,59734213,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,195,4,3/25/2020,Kuwait,Kuwait,N/A,,KW,KWT,,29.31166,47.481766,4270563,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,6,0,3/9/2020,Belarus,Belarus,N/A,,BY,BLR,,53.7098,27.9534,9449321,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,1/30/2020,Mongolia,Mongolia,N/A,,MN,MNG,,46.8625,103.8467,3278292,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,1,0,3/1/2020,"Zhejiang, China",China,Zhejiang,,CN,CHN,,29.1832,120.0934,57370000,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/25/2020,Latvia,Latvia,N/A,,LV,LVA,,56.8796,24.6032,1886202,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/21/2020,Spain,Spain,N/A,,ES,ESP,,40.463667,-3.74922,46754783,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,4/3/2020,Seychelles,Seychelles,N/A,,SC,SYC,,-4.6796,55.492,98340,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,1/28/2020,"Saskatchewan, Canada",Canada,Saskatchewan,,CA,CAN,,52.9399,-106.4509,1181666,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/23/2020,Guyana,Guyana,N/A,,GY,GUY,,4.860416,-58.93018,786559,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,22,0,3/30/2020,"Henan, China",China,Henan,,CN,CHN,,33.882,113.614,96050000,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,3,1,3/23/2020,Fiji,Fiji,N/A,,FJ,FJI,,-17.7134,178.065,896444,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,122,0,4/17/2020,Cambodia,Cambodia,N/A,,KH,KHM,,11.55,104.9167,16718971,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,619,10,4/11/2020,Lebanon,Lebanon,N/A,,LB,LBN,,33.8547,35.8623,6825442,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,2,0,3/7/2020,"Guizhou, China",China,Guizhou,,CN,CHN,,26.8154,106.8748,36000000,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,8,0,4/16/2020,Holy See,Holy See,N/A,,VA,VAT,,41.9029,12.4534,809,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,3/1/2020,Ghana,Ghana,N/A,,GH,GHA,,7.9465,-1.0232,31072945,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/7/2020,Kosovo,Kosovo,N/A,,XK,XKS,,42.602636,20.902977,1810366,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,3/22/2020,"St Martin, France",France,St Martin,,MF,MAF,,18.0708,-63.0501,38659,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,5,0,3/27/2020,Bangladesh,Bangladesh,N/A,,BD,BGD,,23.685,90.3563,164689383,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,4/17/2020,Saint Lucia,Saint Lucia,N/A,,LC,LCA,,13.9094,-60.9789,183629,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,3/21/2020,Antigua and Barbuda,Antigua and Barbuda,N/A,,AG,ATG,,17.0608,-61.7964,97928,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,2/14/2020,Mongolia,Mongolia,N/A,,MN,MNG,,46.8625,103.8467,3278292,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,1/25/2020,"Northwest Territories, Canada",Canada,Northwest Territories,,CA,CAN,,64.8255,-124.8457,44904,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/15/2020,"Inner Mongolia, China",China,Inner Mongolia,,CN,CHN,,44.0935,113.9448,25340000,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,10,4,3/25/2020,Dominican Republic,Dominican Republic,N/A,,DO,DOM,,18.7357,-70.1627,10847904,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,35,4,3/18/2020,"Western Australia, Australia",Australia,Western Australia,,AU,AUS,,-31.9505,115.8605,2630600,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,7402,1704,3/28/2020,Turkey,Turkey,N/A,,TR,TUR,,38.9637,35.2433,84339067,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,2,0,3/29/2020,Moldova,Moldova,N/A,,MD,MDA,,47.4116,28.3699,4033963,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,2/9/2020,"Prince Edward Island, Canada",Canada,Prince Edward Island,,CA,CAN,,46.5107,-63.4168,158158,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,3/17/2020,Togo,Togo,N/A,,TG,TGO,,8.6195,0.8248,8278737,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/21/2020,Montenegro,Montenegro,N/A,,ME,MNE,,42.708678,19.37439,628062,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,85,1,3/29/2020,Montenegro,Montenegro,N/A,,ME,MNE,,42.708678,19.37439,628062,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,2/25/2020,Cyprus,Cyprus,N/A,,CY,CYP,,35.1264,33.4299,1207361,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,3/6/2020,Saint Lucia,Saint Lucia,N/A,,LC,LCA,,13.9094,-60.9789,183629,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/20/2020,Uganda,Uganda,N/A,,UG,UGA,,1.373333,32.290275,45741000,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/15/2020,Benin,Benin,N/A,,BJ,BEN,,9.3077,2.3158,12123198,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/13/2020,Saint Kitts and Nevis,Saint Kitts and Nevis,N/A,,KN,KNA,,17.357822,-62.782998,53192,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,5,1,3/28/2020,Nepal,Nepal,N/A,,NP,NPL,,28.1667,84.25,29136808,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,2/20/2020,Monaco,Monaco,N/A,,MC,MCO,,43.7333,7.4167,39244,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,559,1,4/6/2020,"Sichuan, China",China,Sichuan,,CN,CHN,,30.6171,102.7103,83410000,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,209,22,4/2/2020,Portugal,Portugal,N/A,,PT,PRT,,39.3999,-8.2245,10196707,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,3/7/2020,"Prince Edward Island, Canada",Canada,Prince Edward Island,,CA,CAN,,46.5107,-63.4168,158158,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,11,2,3/15/2020,"Faroe Islands, Denmark",Denmark,Faroe Islands,,FO,FRO,,61.8926,-6.9118,48865,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,3,3,3/14/2020,Norway,Norway,N/A,,NO,NOR,,60.472,8.4689,5421242,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,2/25/2020,Sierra Leone,Sierra Leone,N/A,,SL,SLE,,8.460555,-11.779889,7976985,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,7,0,3/9/2020,Mexico,Mexico,N/A,,MX,MEX,,23.6345,-102.5528,128932753,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,3/12/2020,"Bermuda, United Kingdom",United Kingdom,Bermuda,,BM,BMU,,32.3078,-64.7505,62273,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,7,1,4/19/2020,Oman,Oman,N/A,,OM,OMN,,21.512583,55.923255,5106622,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,5,0,4/1/2020,Somalia,Somalia,N/A,,SO,SOM,,5.152149,46.199616,15893219,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,2/7/2020,Tunisia,Tunisia,N/A,,TN,TUN,,33.886917,9.537499,11818618,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,1/24/2020,Iraq,Iraq,N/A,,IQ,IRQ,,33.223191,43.679291,40222503,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,2/26/2020,"Greenland, Denmark",Denmark,Greenland,,GL,GRL,,71.7069,-42.6043,56772,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,1,0,2/12/2020,Belgium,Belgium,N/A,,BE,BEL,,50.8333,4.469936,11589616,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,4934,472,4/13/2020,Saudi Arabia,Saudi Arabia,N/A,,SA,SAU,,23.885942,45.079162,34813867,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,104,2,4/19/2020,"Jilin, China",China,Jilin,,CN,CHN,,43.6661,126.1923,27040000,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,3/10/2020,Djibouti,Djibouti,N/A,,DJ,DJI,,11.8251,42.5903,988002,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,1,0,2/17/2020,"Liaoning, China",China,Liaoning,,CN,CHN,,41.2956,122.6085,43590000,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,11,0,4/18/2020,"Greenland, Denmark",Denmark,Greenland,,GL,GRL,,71.7069,-42.6043,56772,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,3/2/2020,Turkey,Turkey,N/A,,TR,TUR,,38.9637,35.2433,84339067,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/13/2020,Niger,Niger,N/A,,NE,NER,,17.607789,8.081666,24206636,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,1/23/2020,"British Columbia, Canada",Canada,British Columbia,,CA,CAN,,53.7267,-127.6476,5110917,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,11,2,3/27/2020,Peru,Peru,N/A,,PE,PER,,-9.19,-75.0152,32971846,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,4,0,4/15/2020,Sao Tome and Principe,Sao Tome and Principe,N/A,,ST,STP,,0.1864,6.6131,219161,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,5,0,4/2/2020,Jordan,Jordan,N/A,,JO,JOR,,31.24,36.51,10203140,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,18,5,1/27/2020,"Hebei, China",China,Hebei,,CN,CHN,,39.549,116.1306,75560000,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,4/20/2020,"Bonaire, Sint Eustatius and Saba, Netherlands",Netherlands,"Bonaire, Sint Eustatius and Saba",,BQ,BES,,12.1784,-68.2385,26221,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,67466,134,3/5/2020,"Hubei, China",China,Hubei,,CN,CHN,,30.9756,112.2707,59170000,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,2/9/2020,New Zealand,New Zealand,N/A,,NZ,NZL,,-40.9006,174.886,4822233,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,0,0,1/28/2020,Honduras,Honduras,N/A,,HN,HND,,15.2,-86.2419,9904608,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/19/2020,"New Caledonia, France",France,New Caledonia,,NC,NCL,,-20.904305,165.618042,285491,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,906,66,4/17/2020,Afghanistan,Afghanistan,N/A,,AF,AFG,,33.93911,67.709953,38928341,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,666,9,4/15/2020,Latvia,Latvia,N/A,,LV,LVA,,56.8796,24.6032,1886202,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,3/19/2020,Western Sahara,Western Sahara,N/A,,EH,ESH,,24.2155,-12.8858,597330,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,7,0,3/20/2020,Kenya,Kenya,N/A,,KE,KEN,,-0.0236,37.9062,53771300,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,112,3,4/13/2020,Colombia,Colombia,N/A,,CO,COL,,4.5709,-74.2973,50882884,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,3/23/2020,Congo (Brazzaville),Congo (Brazzaville),N/A,,CG,COG,,-4.2634,15.2832,5518092,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,10,5,3/17/2020,Belgium,Belgium,N/A,,BE,BEL,,50.8333,4.469936,11589616,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Confirmed,6,1,1/27/2020,"Macau, China",China,Macau,,MO,MAC,,22.1667,113.55,649342,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
Deaths,0,0,2/5/2020,Sri Lanka,Sri Lanka,N/A,,LK,LKA,,7.873054,80.771797,21413250,,,2019 Novel Coronavirus COVID-19 (2019-nCoV) Data Repository by Johns Hopkins CSSE,4/20/2020 8:12:12 PM
